xmin=-15,xmax=15
ymin=-22.5,ymax=22.5
zmin=-12.5,zmax=12.5
-4.4, -21.78, -6.24
-4.29, -21.78, -6.29
-4.179999, -21.78, -6.327
-4.07, -21.78, -6.378
-3.96, -21.78, -6.438
-3.849999, -21.78, -6.494
-3.74, -21.78, -6.531
-3.63, -21.78, -6.59
-3.52, -21.78, -6.64
-3.41, -21.78, -6.678
-3.3, -21.78, -6.749001
-3.19, -21.78, -6.818
-3.08, -21.78, -6.869
-1.21, -21.78, -7.666
-1.099999, -21.78, -7.729001
-0.9899998, -21.78, -7.819
-0.8800001, -21.78, -7.858
-0.7699995, -21.78, -7.912
-0.6599998, -21.78, -7.959001
-0.5500002, -21.78, -8.004001
-0.4399996, -21.78, -8.064
-0.3299999, -21.78, -8.116
-0.2199993, -21.78, -8.179001
-0.1099997, -21.78, -8.231
0, -21.78, -8.268001
0.1100006, -21.78, -8.315001
0.2200003, -21.78, -8.373
0.3299999, -21.78, -8.425
0.4400005, -21.78, -8.475
0.5500002, -21.78, -8.528001
0.6599998, -21.78, -8.574
0.7700005, -21.78, -8.644
0.8800001, -21.78, -8.677
0.9899998, -21.78, -8.75
1.1, -21.78, -8.805
1.210001, -21.78, -8.856
1.32, -21.78, -8.904
1.43, -21.78, -8.968
1.540001, -21.78, -9.014001
1.65, -21.78, -9.071
1.76, -21.78, -9.129001
1.870001, -21.78, -9.181001
1.98, -21.78, -9.240001
2.09, -21.78, -9.290001
2.200001, -21.78, -9.346001
2.309999, -21.78, -9.397
2.42, -21.78, -9.458
2.530001, -21.78, -9.509001
2.639999, -21.78, -9.565001
2.75, -21.78, -9.626
2.860001, -21.78, -9.679001
2.969999, -21.78, -9.75
3.08, -21.78, -9.802
3.190001, -21.78, -9.839001
3.300001, -21.78, -9.893001
3.41, -21.78, -9.956
3.52, -21.78, -10.015
3.630001, -21.78, -10.079
3.74, -21.78, -10.109
3.85, -21.78, -10.17
3.960001, -21.78, -10.231
4.07, -21.78, -10.282
4.18, -21.78, -10.34
4.290001, -21.78, -10.395
4.4, -21.78, -10.438
4.51, -21.78, -10.486
4.620001, -21.78, -10.547
4.73, -21.78, -10.605
4.84, -21.78, -10.652
4.950001, -21.78, -10.719
5.059999, -21.78, -10.766
5.17, -21.78, -10.817
5.280001, -21.78, -10.866
5.389999, -21.78, -10.923
5.5, -21.78, -10.991
5.610001, -21.78, -11.04
5.719999, -21.78, -11.085
5.83, -21.78, -11.142
5.940001, -21.78, -11.21
6.049999, -21.78, -11.273
6.16, -21.78, -11.323
6.27, -21.78, -11.379
6.380001, -21.78, -11.436
6.49, -21.78, -11.493
6.6, -21.78, -11.556
6.710001, -21.78, -11.606
6.82, -21.78, -11.658
6.93, -21.78, -11.716
7.040001, -21.78, -11.761
7.15, -21.78, -11.801
7.26, -21.78, -11.88
7.370001, -21.78, -11.937
7.48, -21.78, -11.994
7.59, -21.78, -12.046
7.700001, -21.78, -12.109
7.809999, -21.78, -12.171
7.92, -21.78, -12.23
8.030001, -21.78, -12.274
8.139999, -21.78, -12.31
8.25, -21.78, -12.376
8.360001, -21.78, -12.436
8.469999, -21.78, -12.49
-10.12, -21.67, -3.689
-10.01, -21.67, -3.754
-9.9, -21.67, -3.801
-9.79, -21.67, -3.847
-9.68, -21.67, -3.892
-9.57, -21.67, -3.935
-9.459999, -21.67, -3.986
-9.35, -21.67, -4.041
-9.24, -21.67, -4.078
-9.129999, -21.67, -4.144
-9.02, -21.67, -4.197
-8.91, -21.67, -4.249
-8.799999, -21.67, -4.299
-8.69, -21.67, -4.339
-8.58, -21.67, -4.384
-8.469999, -21.67, -4.442
-8.36, -21.67, -4.46
-8.25, -21.67, -4.52
-8.139999, -21.67, -4.566
-8.03, -21.67, -4.61
-7.92, -21.67, -4.65
-7.81, -21.67, -4.712
-7.7, -21.67, -4.764
-7.59, -21.67, -4.8
-7.48, -21.67, -4.853
-7.37, -21.67, -4.898
-7.26, -21.67, -4.96
-7.15, -21.67, -5.013
-7.04, -21.67, -5.05
-6.929999, -21.67, -5.078
-6.82, -21.67, -5.135
-6.71, -21.67, -5.185
-6.599999, -21.67, -5.244
-6.49, -21.67, -5.302
-6.38, -21.67, -5.335
-6.27, -21.67, -5.375
-6.16, -21.67, -5.429
-6.05, -21.67, -5.488
-5.94, -21.67, -5.53
-5.83, -21.67, -5.564
-5.719999, -21.67, -5.618
-5.61, -21.67, -5.678
-5.5, -21.67, -5.735
-5.389999, -21.67, -5.784
-5.28, -21.67, -5.826
-5.17, -21.67, -5.871
-5.059999, -21.67, -5.927
-4.95, -21.67, -5.989
-4.84, -21.67, -6.045
-4.73, -21.67, -6.082
-4.62, -21.67, -6.118001
-4.51, -21.67, -6.172
-4.4, -21.67, -6.234
-4.29, -21.67, -6.292
-4.179999, -21.67, -6.334
-4.07, -21.67, -6.375
-3.96, -21.67, -6.434
-3.849999, -21.67, -6.488
-3.74, -21.67, -6.534
-3.63, -21.67, -6.581
-3.52, -21.67, -6.628
-3.41, -21.67, -6.678
-3.3, -21.67, -6.726
-3.19, -21.67, -6.789001
-3.08, -21.67, -6.853
-1.21, -21.67, -7.659
-1.099999, -21.67, -7.73
-0.9899998, -21.67, -7.796
-0.8800001, -21.67, -7.842
-0.7699995, -21.67, -7.89
-0.6599998, -21.67, -7.932
-0.5500002, -21.67, -7.991
-0.4399996, -21.67, -8.081
-0.3299999, -21.67, -8.127001
-0.2199993, -21.67, -8.171
-0.1099997, -21.67, -8.215
0, -21.67, -8.257
0.1100006, -21.67, -8.311001
0.2200003, -21.67, -8.375
0.3299999, -21.67, -8.429001
0.4400005, -21.67, -8.471001
0.5500002, -21.67, -8.518001
0.6599998, -21.67, -8.567
0.7700005, -21.67, -8.636001
0.8800001, -21.67, -8.68
0.9899998, -21.67, -8.747001
1.1, -21.67, -8.792001
1.210001, -21.67, -8.848001
1.32, -21.67, -8.906
1.43, -21.67, -8.953
1.540001, -21.67, -9.001
1.65, -21.67, -9.063001
1.76, -21.67, -9.117001
1.870001, -21.67, -9.17
1.98, -21.67, -9.233001
2.09, -21.67, -9.294001
2.200001, -21.67, -9.34
2.309999, -21.67, -9.394
2.42, -21.67, -9.447001
2.530001, -21.67, -9.502001
2.639999, -21.67, -9.573001
2.75, -21.67, -9.633
2.860001, -21.67, -9.678
2.969999, -21.67, -9.739
3.08, -21.67, -9.794001
3.190001, -21.67, -9.846001
3.300001, -21.67, -9.897
3.41, -21.67, -9.945001
3.52, -21.67, -10.005
3.630001, -21.67, -10.078
3.74, -21.67, -10.116
3.85, -21.67, -10.163
3.960001, -21.67, -10.232
4.07, -21.67, -10.287
4.18, -21.67, -10.342
4.290001, -21.67, -10.397
4.4, -21.67, -10.437
4.51, -21.67, -10.485
4.620001, -21.67, -10.543
4.73, -21.67, -10.595
4.84, -21.67, -10.646
4.950001, -21.67, -10.707
5.059999, -21.67, -10.767
5.17, -21.67, -10.826
5.280001, -21.67, -10.885
5.389999, -21.67, -10.926
5.5, -21.67, -10.982
5.610001, -21.67, -11.048
5.719999, -21.67, -11.102
5.83, -21.67, -11.149
5.940001, -21.67, -11.202
6.049999, -21.67, -11.26
6.16, -21.67, -11.323
6.27, -21.67, -11.382
6.380001, -21.67, -11.438
6.49, -21.67, -11.487
6.6, -21.67, -11.556
6.710001, -21.67, -11.603
6.82, -21.67, -11.651
6.93, -21.67, -11.708
7.040001, -21.67, -11.764
7.15, -21.67, -11.821
7.26, -21.67, -11.884
7.370001, -21.67, -11.947
7.48, -21.67, -11.984
7.59, -21.67, -12.038
7.700001, -21.67, -12.103
7.809999, -21.67, -12.157
7.92, -21.67, -12.218
8.030001, -21.67, -12.277
8.139999, -21.67, -12.32
8.25, -21.67, -12.377
-10.23, -21.56, -3.675
-10.12, -21.56, -3.709
-10.01, -21.56, -3.759
-9.9, -21.56, -3.806
-9.79, -21.56, -3.85
-9.68, -21.56, -3.896
-9.57, -21.56, -3.944
-9.459999, -21.56, -3.983
-9.35, -21.56, -4.032
-9.24, -21.56, -4.094
-9.129999, -21.56, -4.143
-9.02, -21.56, -4.194
-8.91, -21.56, -4.248
-8.799999, -21.56, -4.285
-8.69, -21.56, -4.327
-8.58, -21.56, -4.37
-8.469999, -21.56, -4.419
-8.36, -21.56, -4.46
-8.25, -21.56, -4.511
-8.139999, -21.56, -4.548
-8.03, -21.56, -4.586
-7.92, -21.56, -4.655
-7.81, -21.56, -4.713
-7.7, -21.56, -4.757
-7.59, -21.56, -4.814
-7.48, -21.56, -4.852
-7.37, -21.56, -4.898
-7.26, -21.56, -4.928
-7.15, -21.56, -4.984
-7.04, -21.56, -5.044
-6.929999, -21.56, -5.08
-6.82, -21.56, -5.143
-6.71, -21.56, -5.192
-6.599999, -21.56, -5.241
-6.49, -21.56, -5.302
-6.38, -21.56, -5.34
-6.27, -21.56, -5.382
-6.16, -21.56, -5.439
-6.05, -21.56, -5.478
-5.94, -21.56, -5.53
-5.83, -21.56, -5.577
-5.719999, -21.56, -5.625
-5.61, -21.56, -5.679
-5.5, -21.56, -5.734
-5.389999, -21.56, -5.784
-5.28, -21.56, -5.829
-5.17, -21.56, -5.879
-5.059999, -21.56, -5.941
-4.95, -21.56, -6
-4.84, -21.56, -6.033
-4.73, -21.56, -6.071
-4.62, -21.56, -6.132
-4.51, -21.56, -6.183
-4.4, -21.56, -6.235
-4.29, -21.56, -6.285
-4.179999, -21.56, -6.34
-4.07, -21.56, -6.381001
-3.96, -21.56, -6.441
-3.849999, -21.56, -6.487
-3.74, -21.56, -6.53
-3.63, -21.56, -6.583
-3.52, -21.56, -6.63
-3.41, -21.56, -6.671
-3.3, -21.56, -6.721
-3.19, -21.56, -6.785
-3.08, -21.56, -6.826
-2.75, -21.56, -6.965
-1.21, -21.56, -7.633
-1.099999, -21.56, -7.709001
-0.9899998, -21.56, -7.797
-0.8800001, -21.56, -7.832
-0.7699995, -21.56, -7.874001
-0.6599998, -21.56, -7.929
-0.5500002, -21.56, -7.996
-0.4399996, -21.56, -8.06
-0.3299999, -21.56, -8.113
-0.2199993, -21.56, -8.152
-0.1099997, -21.56, -8.193001
0, -21.56, -8.247001
0.1100006, -21.56, -8.308001
0.2200003, -21.56, -8.372001
0.3299999, -21.56, -8.42
0.4400005, -21.56, -8.465
0.5500002, -21.56, -8.518001
0.6599998, -21.56, -8.571
0.7700005, -21.56, -8.631001
0.8800001, -21.56, -8.678
0.9899998, -21.56, -8.739
1.1, -21.56, -8.777
1.210001, -21.56, -8.838
1.32, -21.56, -8.913
1.43, -21.56, -8.959001
1.540001, -21.56, -9.005
1.65, -21.56, -9.056001
1.76, -21.56, -9.109
1.870001, -21.56, -9.163
1.98, -21.56, -9.223001
2.09, -21.56, -9.293
2.200001, -21.56, -9.336
2.309999, -21.56, -9.398001
2.42, -21.56, -9.450001
2.530001, -21.56, -9.512
2.639999, -21.56, -9.570001
2.75, -21.56, -9.620001
2.860001, -21.56, -9.668
2.969999, -21.56, -9.723001
3.08, -21.56, -9.780001
3.190001, -21.56, -9.839001
3.300001, -21.56, -9.895
3.41, -21.56, -9.945001
3.52, -21.56, -10.009
3.630001, -21.56, -10.07
3.74, -21.56, -10.112
3.85, -21.56, -10.147
3.960001, -21.56, -10.228
4.07, -21.56, -10.29
4.18, -21.56, -10.331
4.290001, -21.56, -10.392
4.4, -21.56, -10.439
4.51, -21.56, -10.489
4.620001, -21.56, -10.542
4.73, -21.56, -10.587
4.84, -21.56, -10.644
4.950001, -21.56, -10.698
5.059999, -21.56, -10.756
5.17, -21.56, -10.814
5.280001, -21.56, -10.872
5.389999, -21.56, -10.918
5.5, -21.56, -10.977
5.610001, -21.56, -11.038
5.719999, -21.56, -11.096
5.83, -21.56, -11.152
5.940001, -21.56, -11.206
6.049999, -21.56, -11.261
6.16, -21.56, -11.331
6.27, -21.56, -11.389
6.380001, -21.56, -11.437
6.49, -21.56, -11.49
6.6, -21.56, -11.548
6.710001, -21.56, -11.597
6.82, -21.56, -11.643
6.93, -21.56, -11.7
7.040001, -21.56, -11.762
7.15, -21.56, -11.812
7.26, -21.56, -11.886
7.370001, -21.56, -11.955
7.48, -21.56, -11.988
7.59, -21.56, -12.037
7.700001, -21.56, -12.084
7.809999, -21.56, -12.128
7.92, -21.56, -12.189
8.030001, -21.56, -12.264
8.139999, -21.56, -12.32
8.25, -21.56, -12.37
-10.34, -21.45, -3.589
-10.23, -21.45, -3.621
-10.12, -21.45, -3.705
-10.01, -21.45, -3.753
-9.9, -21.45, -3.812
-9.79, -21.45, -3.841
-9.68, -21.45, -3.904
-9.57, -21.45, -3.95
-9.459999, -21.45, -3.993
-9.35, -21.45, -4.03
-9.24, -21.45, -4.095
-9.129999, -21.45, -4.154
-9.02, -21.45, -4.193
-8.91, -21.45, -4.239
-8.799999, -21.45, -4.283
-8.69, -21.45, -4.32
-8.58, -21.45, -4.358
-8.469999, -21.45, -4.406
-8.36, -21.45, -4.469
-8.25, -21.45, -4.517
-8.139999, -21.45, -4.555
-8.03, -21.45, -4.582
-7.92, -21.45, -4.657
-7.81, -21.45, -4.711
-7.7, -21.45, -4.752
-7.59, -21.45, -4.822
-7.48, -21.45, -4.868
-7.37, -21.45, -4.9
-7.26, -21.45, -4.939
-7.15, -21.45, -4.98
-7.04, -21.45, -5.019
-6.929999, -21.45, -5.085
-6.82, -21.45, -5.133
-6.71, -21.45, -5.172
-6.599999, -21.45, -5.225
-6.49, -21.45, -5.288
-6.38, -21.45, -5.34
-6.27, -21.45, -5.38
-6.16, -21.45, -5.432
-6.05, -21.45, -5.466
-5.94, -21.45, -5.522
-5.83, -21.45, -5.582
-5.719999, -21.45, -5.632
-5.61, -21.45, -5.679
-5.5, -21.45, -5.726
-5.389999, -21.45, -5.768
-5.28, -21.45, -5.82
-5.17, -21.45, -5.876
-5.059999, -21.45, -5.915
-4.95, -21.45, -5.968
-4.84, -21.45, -6.03
-4.73, -21.45, -6.072001
-4.62, -21.45, -6.134
-4.51, -21.45, -6.171
-4.4, -21.45, -6.215
-4.29, -21.45, -6.271
-4.179999, -21.45, -6.333
-4.07, -21.45, -6.374
-3.96, -21.45, -6.448
-3.849999, -21.45, -6.489
-3.74, -21.45, -6.524
-3.63, -21.45, -6.583
-3.52, -21.45, -6.624001
-3.41, -21.45, -6.670001
-3.3, -21.45, -6.725
-3.19, -21.45, -6.781
-3.08, -21.45, -6.817
-2.969999, -21.45, -6.872
-2.86, -21.45, -6.927001
-2.75, -21.45, -6.969
-1.099999, -21.45, -7.723001
-0.9899998, -21.45, -7.785
-0.8800001, -21.45, -7.832
-0.7699995, -21.45, -7.879
-0.6599998, -21.45, -7.937
-0.5500002, -21.45, -7.997
-0.4399996, -21.45, -8.05
-0.3299999, -21.45, -8.094001
-0.2199993, -21.45, -8.151
-0.1099997, -21.45, -8.202001
0, -21.45, -8.241
0.1100006, -21.45, -8.297
0.2200003, -21.45, -8.362
0.3299999, -21.45, -8.407001
0.4400005, -21.45, -8.463
0.5500002, -21.45, -8.531
0.6599998, -21.45, -8.581
0.7700005, -21.45, -8.633
0.8800001, -21.45, -8.677
0.9899998, -21.45, -8.734
1.1, -21.45, -8.785001
1.210001, -21.45, -8.841001
1.32, -21.45, -8.907001
1.43, -21.45, -8.959001
1.540001, -21.45, -9.006001
1.65, -21.45, -9.055
1.76, -21.45, -9.114
1.870001, -21.45, -9.169001
1.98, -21.45, -9.212001
2.09, -21.45, -9.271001
2.200001, -21.45, -9.344001
2.309999, -21.45, -9.414001
2.42, -21.45, -9.462001
2.530001, -21.45, -9.514001
2.639999, -21.45, -9.556001
2.75, -21.45, -9.604
2.860001, -21.45, -9.661
2.969999, -21.45, -9.716001
3.08, -21.45, -9.776
3.190001, -21.45, -9.833
3.300001, -21.45, -9.883
3.41, -21.45, -9.938001
3.52, -21.45, -9.992001
3.630001, -21.45, -10.043
3.74, -21.45, -10.107
3.85, -21.45, -10.161
3.960001, -21.45, -10.212
4.07, -21.45, -10.263
4.18, -21.45, -10.33
4.290001, -21.45, -10.384
4.4, -21.45, -10.432
4.51, -21.45, -10.487
4.620001, -21.45, -10.537
4.73, -21.45, -10.582
4.84, -21.45, -10.641
4.950001, -21.45, -10.694
5.059999, -21.45, -10.751
5.17, -21.45, -10.807
5.280001, -21.45, -10.871
5.389999, -21.45, -10.926
5.5, -21.45, -10.98
5.610001, -21.45, -11.036
5.719999, -21.45, -11.103
5.83, -21.45, -11.153
5.940001, -21.45, -11.19
6.049999, -21.45, -11.263
6.16, -21.45, -11.331
6.27, -21.45, -11.371
6.380001, -21.45, -11.413
6.49, -21.45, -11.484
6.6, -21.45, -11.546
6.710001, -21.45, -11.594
6.82, -21.45, -11.637
6.93, -21.45, -11.697
7.040001, -21.45, -11.762
7.15, -21.45, -11.813
7.26, -21.45, -11.885
7.370001, -21.45, -11.95
7.48, -21.45, -11.991
7.59, -21.45, -12.036
7.700001, -21.45, -12.107
7.809999, -21.45, -12.164
7.92, -21.45, -12.21
8.030001, -21.45, -12.264
8.139999, -21.45, -12.321
8.25, -21.45, -12.394
-10.45, -21.34, -3.511
-10.34, -21.34, -3.579
-10.23, -21.34, -3.613
-10.12, -21.34, -3.712
-10.01, -21.34, -3.747
-9.9, -21.34, -3.797
-9.79, -21.34, -3.835
-9.68, -21.34, -3.894
-9.57, -21.34, -3.92
-9.459999, -21.34, -3.978
-9.35, -21.34, -4.025
-9.24, -21.34, -4.063
-9.129999, -21.34, -4.117
-9.02, -21.34, -4.174
-8.91, -21.34, -4.229
-8.799999, -21.34, -4.291
-8.69, -21.34, -4.328
-8.58, -21.34, -4.371
-8.469999, -21.34, -4.412
-8.36, -21.34, -4.469
-8.25, -21.34, -4.515
-8.139999, -21.34, -4.561
-8.03, -21.34, -4.6
-7.92, -21.34, -4.645
-7.81, -21.34, -4.692
-7.7, -21.34, -4.743
-7.59, -21.34, -4.813
-7.48, -21.34, -4.847
-7.37, -21.34, -4.881
-7.26, -21.34, -4.937
-7.15, -21.34, -4.982
-7.04, -21.34, -5.031
-6.929999, -21.34, -5.076
-6.82, -21.34, -5.141
-6.71, -21.34, -5.193
-6.599999, -21.34, -5.238
-6.49, -21.34, -5.29
-6.38, -21.34, -5.325
-6.27, -21.34, -5.368
-6.16, -21.34, -5.411
-6.05, -21.34, -5.469
-5.94, -21.34, -5.516
-5.83, -21.34, -5.568
-5.719999, -21.34, -5.621
-5.61, -21.34, -5.671
-5.5, -21.34, -5.72
-5.389999, -21.34, -5.762
-5.28, -21.34, -5.809
-5.17, -21.34, -5.857
-5.059999, -21.34, -5.902
-4.95, -21.34, -5.961
-4.84, -21.34, -6.019
-4.73, -21.34, -6.073
-4.62, -21.34, -6.131001
-4.51, -21.34, -6.177001
-4.4, -21.34, -6.217
-4.29, -21.34, -6.273
-4.179999, -21.34, -6.323
-4.07, -21.34, -6.366
-3.96, -21.34, -6.428
-3.849999, -21.34, -6.473001
-3.74, -21.34, -6.528
-3.63, -21.34, -6.575
-3.52, -21.34, -6.609
-3.41, -21.34, -6.668
-3.3, -21.34, -6.721
-3.19, -21.34, -6.776
-3.08, -21.34, -6.826
-2.969999, -21.34, -6.866
-2.86, -21.34, -6.923
-2.75, -21.34, -6.969
-2.639999, -21.34, -6.997
-2.53, -21.34, -7.088
-1.099999, -21.34, -7.744
-0.9899998, -21.34, -7.776
-0.8800001, -21.34, -7.83
-0.7699995, -21.34, -7.886
-0.6599998, -21.34, -7.933001
-0.5500002, -21.34, -7.985001
-0.4399996, -21.34, -8.030001
-0.3299999, -21.34, -8.097
-0.2199993, -21.34, -8.152
-0.1099997, -21.34, -8.194
0, -21.34, -8.246
0.1100006, -21.34, -8.307
0.2200003, -21.34, -8.357
0.3299999, -21.34, -8.409
0.4400005, -21.34, -8.478001
0.5500002, -21.34, -8.538
0.6599998, -21.34, -8.583
0.7700005, -21.34, -8.633
0.8800001, -21.34, -8.682
0.9899998, -21.34, -8.729
1.1, -21.34, -8.791
1.210001, -21.34, -8.847
1.32, -21.34, -8.896001
1.43, -21.34, -8.954
1.540001, -21.34, -9
1.65, -21.34, -9.049001
1.76, -21.34, -9.114
1.870001, -21.34, -9.172001
1.98, -21.34, -9.219001
2.09, -21.34, -9.27
2.200001, -21.34, -9.319
2.309999, -21.34, -9.378
2.42, -21.34, -9.462001
2.530001, -21.34, -9.484
2.639999, -21.34, -9.543
2.75, -21.34, -9.603001
2.860001, -21.34, -9.665001
2.969999, -21.34, -9.722
3.08, -21.34, -9.782001
3.190001, -21.34, -9.836
3.300001, -21.34, -9.889001
3.41, -21.34, -9.940001
3.52, -21.34, -9.988001
3.630001, -21.34, -10.039
3.74, -21.34, -10.114
3.85, -21.34, -10.163
3.960001, -21.34, -10.216
4.07, -21.34, -10.249
4.18, -21.34, -10.318
4.290001, -21.34, -10.37
4.4, -21.34, -10.411
4.51, -21.34, -10.469
4.620001, -21.34, -10.534
4.73, -21.34, -10.587
4.84, -21.34, -10.637
4.950001, -21.34, -10.692
5.059999, -21.34, -10.749
5.17, -21.34, -10.809
5.280001, -21.34, -10.871
5.389999, -21.34, -10.92
5.5, -21.34, -10.967
5.610001, -21.34, -11.022
5.719999, -21.34, -11.084
5.83, -21.34, -11.137
5.940001, -21.34, -11.185
6.049999, -21.34, -11.245
6.16, -21.34, -11.316
6.27, -21.34, -11.369
6.380001, -21.34, -11.401
6.49, -21.34, -11.47
6.6, -21.34, -11.553
6.710001, -21.34, -11.598
6.82, -21.34, -11.639
6.93, -21.34, -11.701
7.040001, -21.34, -11.768
7.15, -21.34, -11.819
7.26, -21.34, -11.88
7.370001, -21.34, -11.942
7.48, -21.34, -11.987
7.59, -21.34, -12.029
7.700001, -21.34, -12.091
7.809999, -21.34, -12.152
7.92, -21.34, -12.207
8.030001, -21.34, -12.266
8.139999, -21.34, -12.329
8.25, -21.34, -12.366
-10.56, -21.23, -3.495
-10.45, -21.23, -3.561
-10.34, -21.23, -3.596
-10.23, -21.23, -3.652
-10.12, -21.23, -3.713
-10.01, -21.23, -3.743
-9.9, -21.23, -3.792
-9.79, -21.23, -3.834
-9.68, -21.23, -3.876
-9.57, -21.23, -3.925
-9.459999, -21.23, -3.977
-9.35, -21.23, -4.036
-9.24, -21.23, -4.08
-9.129999, -21.23, -4.117
-9.02, -21.23, -4.177
-8.91, -21.23, -4.21
-8.799999, -21.23, -4.269
-8.69, -21.23, -4.301
-8.58, -21.23, -4.385
-8.469999, -21.23, -4.408
-8.36, -21.23, -4.445
-8.25, -21.23, -4.493
-8.139999, -21.23, -4.543
-8.03, -21.23, -4.606
-7.92, -21.23, -4.63
-7.81, -21.23, -4.677
-7.7, -21.23, -4.733
-7.59, -21.23, -4.801
-7.48, -21.23, -4.834
-7.37, -21.23, -4.88
-7.26, -21.23, -4.939
-7.15, -21.23, -4.972
-7.04, -21.23, -5.037
-6.929999, -21.23, -5.095
-6.82, -21.23, -5.13
-6.71, -21.23, -5.172
-6.599999, -21.23, -5.23
-6.49, -21.23, -5.284
-6.38, -21.23, -5.319
-6.27, -21.23, -5.368
-5.94, -21.23, -5.514
-5.83, -21.23, -5.546
-5.719999, -21.23, -5.6
-5.61, -21.23, -5.657
-5.5, -21.23, -5.711
-5.389999, -21.23, -5.759
-5.28, -21.23, -5.799
-5.17, -21.23, -5.846
-5.059999, -21.23, -5.91
-4.95, -21.23, -5.969
-4.84, -21.23, -6.015
-4.73, -21.23, -6.059
-4.62, -21.23, -6.105
-4.51, -21.23, -6.15
-4.4, -21.23, -6.216
-4.29, -21.23, -6.267
-4.179999, -21.23, -6.332
-4.07, -21.23, -6.373
-3.96, -21.23, -6.413
-3.849999, -21.23, -6.45
-3.74, -21.23, -6.521
-3.63, -21.23, -6.582
-3.52, -21.23, -6.601
-3.41, -21.23, -6.655
-3.3, -21.23, -6.708
-3.19, -21.23, -6.769001
-3.08, -21.23, -6.824
-2.969999, -21.23, -6.868001
-2.86, -21.23, -6.924
-2.75, -21.23, -6.969
-2.639999, -21.23, -7.013
-2.53, -21.23, -7.076
-1.099999, -21.23, -7.729001
-0.9899998, -21.23, -7.783
-0.8800001, -21.23, -7.823
-0.7699995, -21.23, -7.888
-0.6599998, -21.23, -7.931
-0.5500002, -21.23, -7.981
-0.4399996, -21.23, -8.036
-0.3299999, -21.23, -8.103001
-0.2199993, -21.23, -8.155001
-0.1099997, -21.23, -8.199
0, -21.23, -8.252001
0.1100006, -21.23, -8.309
0.2200003, -21.23, -8.358001
0.3299999, -21.23, -8.401
0.4400005, -21.23, -8.449
0.5500002, -21.23, -8.511001
0.6599998, -21.23, -8.577001
0.7700005, -21.23, -8.627001
0.8800001, -21.23, -8.685
0.9899998, -21.23, -8.72
1.1, -21.23, -8.779
1.210001, -21.23, -8.844001
1.32, -21.23, -8.888
1.43, -21.23, -8.948
1.540001, -21.23, -9
1.65, -21.23, -9.051001
1.76, -21.23, -9.108001
1.870001, -21.23, -9.164001
1.98, -21.23, -9.218
2.09, -21.23, -9.271001
2.200001, -21.23, -9.326
2.309999, -21.23, -9.384001
2.42, -21.23, -9.452001
2.530001, -21.23, -9.516001
2.639999, -21.23, -9.542001
2.75, -21.23, -9.606001
2.860001, -21.23, -9.658
2.969999, -21.23, -9.723001
3.08, -21.23, -9.778001
3.190001, -21.23, -9.837001
3.300001, -21.23, -9.893001
3.41, -21.23, -9.943001
3.52, -21.23, -9.994
3.630001, -21.23, -10.049
3.74, -21.23, -10.11
3.85, -21.23, -10.163
3.960001, -21.23, -10.195
4.07, -21.23, -10.244
4.18, -21.23, -10.293
4.290001, -21.23, -10.358
4.4, -21.23, -10.415
4.51, -21.23, -10.471
4.620001, -21.23, -10.536
4.73, -21.23, -10.602
4.84, -21.23, -10.645
4.950001, -21.23, -10.673
5.059999, -21.23, -10.732
5.17, -21.23, -10.803
5.280001, -21.23, -10.855
5.389999, -21.23, -10.902
5.5, -21.23, -10.953
5.610001, -21.23, -11.011
5.719999, -21.23, -11.067
5.83, -21.23, -11.124
5.940001, -21.23, -11.186
6.049999, -21.23, -11.249
6.16, -21.23, -11.319
6.27, -21.23, -11.359
6.380001, -21.23, -11.417
6.49, -21.23, -11.479
6.6, -21.23, -11.552
6.710001, -21.23, -11.601
6.82, -21.23, -11.641
6.93, -21.23, -11.696
7.040001, -21.23, -11.76
7.15, -21.23, -11.811
7.26, -21.23, -11.874
7.370001, -21.23, -11.933
7.48, -21.23, -11.979
7.59, -21.23, -12.023
7.700001, -21.23, -12.078
7.809999, -21.23, -12.143
7.92, -21.23, -12.204
8.030001, -21.23, -12.267
8.139999, -21.23, -12.325
8.25, -21.23, -12.353
-10.67, -21.12, -3.504
-10.56, -21.12, -3.532
-10.45, -21.12, -3.577
-10.34, -21.12, -3.613
-10.23, -21.12, -3.669
-10.12, -21.12, -3.704
-10.01, -21.12, -3.741
-9.9, -21.12, -3.793
-9.79, -21.12, -3.839
-9.68, -21.12, -3.877
-9.57, -21.12, -3.934
-9.459999, -21.12, -3.987
-9.35, -21.12, -4.032
-9.24, -21.12, -4.062
-9.129999, -21.12, -4.121
-9.02, -21.12, -4.17
-8.91, -21.12, -4.205
-8.799999, -21.12, -4.252
-8.69, -21.12, -4.317
-8.58, -21.12, -4.368
-8.469999, -21.12, -4.414
-8.36, -21.12, -4.457
-8.25, -21.12, -4.502
-8.139999, -21.12, -4.537
-8.03, -21.12, -4.587
-7.92, -21.12, -4.621
-7.81, -21.12, -4.681
-7.7, -21.12, -4.725
-7.59, -21.12, -4.783
-7.48, -21.12, -4.822
-7.37, -21.12, -4.879
-7.26, -21.12, -4.942
-7.15, -21.12, -4.973
-7.04, -21.12, -5.027
-6.929999, -21.12, -5.08
-6.82, -21.12, -5.116
-6.71, -21.12, -5.165
-6.599999, -21.12, -5.218
-6.49, -21.12, -5.274
-6.38, -21.12, -5.364
